,label,text
136,gadgets,"In October, Sonos launched the Sonos One, raising the bar on what is already the gold standard in wireless whole-home audio. The big new feature? An integrated microphone that added support for Amazon¡¯s Alexa.However, there was one big caveat: While Alexa was integrated to control music services like Apple Music, Google Play Music, Soundcloud and others, it was missing a major player in the form of Spotify.That¡¯s not to say that Sonos users couldn¡¯t listen to Spotify at all ? once you started playing Spotify music from your iPhone or desktop, you could then skip tracks and change the volume with Alexa.But part of the beauty of Alexa integration is the ability to simply ask for the music of your choice out of thin air.Today, Sonos has rectified the situation, the Verge confirms. Now, Sonos One users can ask Alexa to play their custom playlists, Discover Weekly, or any other music mix that Spotify might offer."
137,gadgets,"
Toyota has a new, third-generation humanoid robot bears the charming name ¡°T-HR3¡± and is designed to be a helpful and safe assistant to humans. It also features a so-called ¡°master maneuvering systems,¡± which is essentially a VR-powered remote operating platform that a human can use to have the T-HR3 mirror its movements. Yes, kind of like a jaeger from kaiju movie Pacific Rim.The T-HR3 is designed to work in an assistant capacity to humans across a range of different potential uses, including in-home care, at hospitals, on construction sites, in areas impacted by disaster and even, Toyota says, in the far reaches of outer space. The robot resembles a somewhat short person with long arms and smooth white panels covering its mechanical bits, with optical sensors but into the head.An operator in the Master Maneuvering System has both arm and leg coverings that will convey their movements to the robot, allowing the operator to use a full range of motion to walk in place, manipulate arms and even grip with direct translation of their natural actions. The operator can also see from the robot¡¯s perspective, thanks to a head-mounted display (an HTC Vive, in the video) they wear.The synced up movement also has safeguards in place to ensure that the robot¡¯s movements don¡¯t interfere with the operator, so that you can¡¯t accidentally (or intentionally, I guess) club yourself with the bot while sitting in the chair.Remotely operated, dexterous humanoid robots have a lot of potential across basically all of human activity. And if we happen to need to defend against inter-dimensional kaiju invaders, at least now we have a path to make that happen."
138,gadgets,"The Kindle has become one of the most ubiquitous pieces of specialty electronics in the world since it launched 10 years ago today, but the device has changed so much since its debut that one can hardly believe the oldest and newest models are meant to do the same thing.Amazon¡¯s Chris Green, VP of Design at its Lab126 hardware arm, talked with me for a retrospective of the design choices that have defined and redefined the device, and the reasoning behind them. Green has been at Lab126 for a long time, but not quite for the entire Kindle project, as he explained to me.For the next decade he¡¯d work on getting the Kindle closer to what he called the ¡°gold standard¡±: paper.¡°We can never be better than paper, but we can be as compelling,¡± he said. ¡°We really didn¡¯t want any bezel or bling or even page-turn buttons ? everything we¡¯ve done over 15 generations has been to reduce it to basically a piece of paper.¡± (With the new Oasis there have actually been a total of 16 ¡°generations¡± or models.)That may come as a surprise to those who remember the first Kindle, which with its chunky angles, slab-like buttons and aggressively ergonomic keyboard, seems almost brutalist. I¡¯ve always thought it would look at home on the set of Alien.Although he didn¡¯t help create the first generation, Green is plenty familiar with its design language. Turns out there¡¯s a very simple reason behind the angles.¡°If you have one of those around, you¡¯ll notice that the cross section is actually that of a paperback book ? the pages go at that angle,¡± Green said. ¡°The dimensions are even a standard paperback¡¯s. They were trying their hardest even at that early stage to represent a paperback book.¡±That consideration more or less went out the window with the second-generation Kindle, which did away with the sloping pages visual metaphor and walked back many of the other bold but unusual choices.¡°All the pitch points of the original Kindle ? the little Chiclets, and the fact that the keyboard was split ? those were very logical. It¡¯s very ergonomic,¡± said Green. ¡°So everything is very logical ? but when you take a deep breath, and take your head out of the bucket, you¡¯re like, wait, there¡¯s an easier way to do this. There¡¯s no reason for those keys to actually be shaped like that.¡±The redesign was aimed at making it approachable and attractive to a wider demographic ? one that might not appreciate the severity of the original. In my opinion, it worked: the clean lines and carefully designed proportions made the Kindle 2 a real looker, and years later it still holds its own.After this, Amazon introduced the short-lived Kindle DX, a large-format e-reader that didn¡¯t catch on, partly because the market for larger-format reading (articles, journals) wasn¡¯t as large or ready to spend money than the paperback-buying contingent.One particularly high-end feature got nixed before the DX even hit the market:¡°In the first version of the Kindle DX, the back had a fully quilted surface ? originally it was actually fabric, but that was too expensive,¡± Green said. But more importantly, he said, ¡°the highs and lows get wear and tear. We don¡¯t want people to be on the treadmill of upgrading, so we put a lot of effort into durability.¡±Green also mentioned the attention paid to features that are less easy to define ? basically, all the tiny things that make a device better or worse to read on.¡°Over the first few generations we spent a lot of time with customers ? we went everywhere with them,¡± he said. ¡°We had a really cool reading lab in our building where we would watch people read and see how quickly people¡¯s eyes got bored as they scan a line of text.¡± (¡°When people read,¡± he added, ¡°they fidget like crazy. It¡¯s uncomfortable to watch.¡±They determined the best spacing, kerning, line length and so on, making sure that the device improved in readability even as they changed other aspects of it.The third generation made a few small changes and one big one. The physical interface continued to shrink relative to the screen, moving slowly toward that gold standard. But more importantly, the device¡¯s main color went from off-white to off-black (¡°graphite¡±).Was this a response to black smartphones? Fingerprint complains? Material shortages? Nope: as some have suggested, it¡¯s meant to trick the eye.See, e-paper isn¡¯t really white, it¡¯s really a shade of grey, and not even a particularly light one. So when you give it a white bezel, the white plastic shows it up and makes it look even more grey. But with a black bezel, it works in the opposite direction: it makes the grey look lighter, and as a consequence, the ¡°black¡± letters, actually just a darker grey, look even darker.¡°That¡¯s exactly the reason,¡± Green said. ¡°We moved over the graphite to help with the contrast ratio. We wanted the black text to pop more on the display.¡±Combined with a new Pearl display from E Ink, it made for a major jump in contrast. And they¡¯d need that before moving on to the next generation.The fourth-generation Kindle was the first to do away with the keyboard, producing a notably smaller device. It seems to me to have lost something of its soul with this change, though; the Kindle 4 and its successors reminded me more of budget tablets of years past rather than a brand new device.It was the Kindle Touch, however, that signaled the future of the device ? although at the time, I wasn¡¯t very impressed with it or its competitors.¡°We always wanted touch,¡± explained Green; the keyboard and other buttons on early models were largely necessitated by the low refresh rate of e-paper displays. ¡°The thing is, those touch displays aren¡¯t optically clear. When there wasn¡¯t a frontlight, and you put this yellowing, sepia layer on it, it really made the contrast ratio worse.¡±The solution, a network of infrared blasters and sensors that could only tell roughly where you put your finger, was a stopgap measure.¡°If you have to take your thumb off the bezel, and put it over the display and put it down, that¡¯s cognitive load right there,¡± Green said. We used that IR window until we got the frontlight working, because that would burn away that sepia layer.¡±The frontlight was already well under way, and would be announced in the form of the Kindle Paperwhite. I saw a prototype several months before that, and it turns out Amazon had quietly acquired a company in 2010 called Oy Modilis that specialized in light-guiding films like those used in the Paperwhite.At the time, having taken care of even lighting, the designers were mostly worried about color temperature. The warmth of a tungsten bulb or flame illuminating a creamy page and ink-black (naturally) text is very difficult to replicate, and at the time they had to settle for something quite a bit colder, color-wise.¡°White LEDs are binned into 3 different temperatures: warm, blue, and neutral,¡± Green explained. ¡°And by mixing those bins you can get a nice blend. So we¡¯ve played with those blends to get where we are now ? but there¡¯s always room for improvement.¡±Although a frontlight makes for a vastly more convenient reading device, the color cast isn¡¯t for everyone. But Kindle has never gone the way Kobo did, adding a user-selectable color temperature setting. The team opted to keep things simple, Green said.In 2014 the Kindle line split again, adding the Voyage to the mix. In service of streamlining the device further it was decided to add an invisible alternative to tapping the screen to advance the page. PagePress used sensors inside the body of the device to tell when a user gave the edge a little squeeze, allowing them to advance the page even more intuitively. To Green¡¯s surprise, the feature wasn¡¯t particularly popular.¡°The page-turn buttons on the Voyage were expensive and very cool, but there¡¯s something about the button snap that¡¯s very satisfying,¡± he said. ¡°I was so surprised that people didn¡¯t like the PagePress tech, because it was silent, and a dome switch is noisy. People complained that the noise kept people up.¡± A lot of research had gone into it, but ultimately PagePress didn¡¯t become a staple of Kindle design.Some six months later, the third-generation Paperwhite appeared; its chief improvement was a new high-resolution display, but what can¡¯t be ignored is what that improvement allowed typographically. Amazon commissioned a completely new font built from the ground up for the Kindle¡¯s display and type engine: Bookerly.Bookerly wasn¡¯t a huge advance in typography or anything, but it¡¯s an important philosophical shift ? acknowledging the strengths and limitations of the type environment and designing for them, rather than attempting to ape paper. An e-paper display needs its own font and styling just as a newspaper does, or a textbook, or a logotype. Custom e-reader fonts had appeared elsewhere, so it was well past time Amazon did its own or risk looking lax in its dedication to the platform.The Oasis represented the largest change to the design of the Kindle perhaps since the loss of the keyboard. It also signaled further commitment to the e-reader as its own entity that only needs to replicate the printed page in some ways. Green said that the departure from the old style was a refreshing one for him.¡°There are certain things in the world that humans consider beautiful: the Golden Ratio, Fibonacci sequences, and of course symmetry,¡± he said. ¡°We got in a tight spot with the symmetrical design in that we couldn¡¯t take it any further ? so we took a bold shot with the Oasis.¡±¡°When you see people using these devices,¡± he explained, ¡°it becomes very clear that they want the center of gravity in their hand and the button under their thumb. But having physical buttons on both sides would be prohibitive [in terms of space]. An e-ink device today is basically a stack of display components and a stack of battery components, and those technologies are progressing at very different rates.¡±So they isolated the battery on one side, making it asymmetric (at least, in its normal orientation) but also solving the center of gravity, handedness and page-turn problems.The new Oasis is actually a major departure from its predecessor in that its screen has expanded to fill more of the device: it¡¯s the first Kindle with a 7-inch display, yet it¡¯s no larger than before. That takes us closer to the ¡°gold standard.¡±It also brings us up to the present, though the design is sure to evolve in the future.I asked Green if among the many, many Kindles there was one he¡¯d call his baby, a sentimental favorite.¡°My answer¡¯s a cop-out,¡± he said, truthfully, ¡°but it¡¯s the one you¡¯ve not seen yet.¡±He was extremely optimistic as to the future of e-readers in general. It¡¯s a great example of how a device with a single purpose is often the right tool for the job.¡°It¡¯s the difference between a hammer and a Swiss Army Knife, isn¡¯t it? If you want to go on a vacation or commute, you want a hammer ? you want a real e-reader, so you don¡¯t fall down a rabbit hole of your phone.¡±And the Kindle business, he pointed out, is booming: ¡°The last Prime Day was the best sales day ever in the U.S. ? and the market is just growing. It¡¯s taking off,¡± he said.¡°We¡¯re going to be here for a long time.¡±"
139,gadgets,"The new Echo is a better looking device than its predecessor, thanks in large part to its various fabric coverings. Now, there¡¯s a new option for the outer shell: A PRODUCT(RED) special limited edition. The fabric outer comes in red, appropriately enough, and $10 of the purchase price (of $99.99, same as any other Echo) will go toward (RED)¡¯s work fighting AIDS through the Global Fund.Amazon isn¡¯t the first to bring (RED) branding to a consumer gadget to support the fight against AIDS; Apple has a range of devices and accessories that work with the same campaign. Amazon¡¯s Echo looks like a winner, though, with a unique design that¡¯s probably worth keeping around to appeal to folks with a bit of a penchant for colors other than gray, other gray, darkest gray and fake wood.The (RED) Echo is currently listing a release date of December 6 on Amazon, and, as mentioned, it¡¯s going for the same price as the other iterations. Also, it doesn¡¯t look like the ¡°ECHO3PACK¡± promotion, which offers a $50 discount when you order any three second-generation Echo devices, applies to the (RED) version."
140,gadgets,"Swiss watchmakers have long resisted the siren call of ecommerce. While many of their products sold online ? you can find everything from Swatch to Breguet on the ¡°grey market¡± ? there were no official online channels for many brands. Until now.Omega, a Swiss watchmaker whose wares now grace the wrist of James Bond, just started selling online, joining Panerai and others in a move that signals a major change in the way expensive watches are bought.Historically, watch companies sold through authorized dealers. These were medium to large jewelry shops that had to show a certain level of traffic and earning potential. These ADs had to take whatever was given ? boxes of unwanted straps, older watches, etc. ? in order to get the latest models. Smaller shops could even lose privileges if they didn¡¯t sell enough, reducing their draw among the watch cognoscenti. Further, these dealers also took advantage of keystone pricing ? essentially doubling the wholesale price ? a deal that gave jewelry salespeople and the shop quite a chunk of profit.The AD network is clearly fading. Whereas once watchmakers advertised the number of ¡°doors¡± they sold out of the move to ecommerce shows that keystone is no longer in fashion and selling out of a jewelry shop, even one with a dedicated watchmaker on staff, is unappealing to the new consumer. While watch lovers have been buying and selling online for a decade, watch newbies almost always used to go into the shop to get a more hands-on introduction to the hobby. This is no longer the case.Further, ecommerce means that Omega gets to keep most of its profit. You¡¯re not going to get a special deal if you buy online and Swiss watchmakers rarely discount so, while it may be in your interest to pick up an Omega at a duty free, if you¡¯re in a hurry you¡¯re best served just checking out online. After all, when you¡¯re planning on spending $12,000 on a arguably beautiful Speedmaster you don¡¯t want to have to haggle with a jeweler in an ill-fitting suit.Things are changing rapidly in the Swiss watch game and this move by Omega is just one more step towards a new ? and potentially disruptive ? future for an industry that survived two World Wars and the onslaught of quartz technology. Whether or not it weathers this storm is anyones guess, but now it may have a fighting chance."
141,gadgets,"Amazon¡¯s newest Kindle Oasis arrived like the answer to a timely question ?? mostly because I happened to request an update to the device right before it actually arrived. I¡¯m an unabashed fan of the Kindle, dating back to its earliest days, so take that into consideration, but believe me when I say: The new Kindle Oasis is the Kindle update I¡¯d hoped for, and more.The new Oasis looks like the original version, but larger ? but looks don¡¯t tell the whole story. The new Oasis keeps all its battery in-house, meaning that you don¡¯t need a cover with it to get the full battery life out of the Kindle, as you did with the old one. It also has a 7-inch display, which is the largest to date on a Kindle barring the absurdly large (but still impressive in its own right) Kindle DX. It also has an IPX-8 water resistance rating, which means you can easily use it while on vacation without having any fear of damaging the thing.In short, it ticks all the boxes for what an e-reader should do; Amazon has taken a long time getting here, but this is finally the Kindle that leaves little to no room for ¡°I just wish it also¡¦¡± style statements. Amazon even added Bluetooth support for connecting a headset so you can listen to audiobooks, which now integrate much more seamlessly with their printed counterparts for switching between the two.Possibly the best part of the Kindle Oasis is how quickly it becomes essentially invisible; it¡¯s so ergonomic, with easily readable text and a glare-free screen with ambient lighting detection and a high enough resolution that you¡¯ll quickly forget you¡¯re using a gadget at all. An ideal e-reader is a conduit to the imaginative worlds created by books, and I¡¯d argue that nothing accomplishes this better than the new Oasis, which is at once immersive thanks to its large screen, while also being light and small enough to make it easier to handle than your average paperback.Battery life is a big step up from the original Oasis, and the added waterproofing takes away that one remaining worry you have if you¡¯re the kind to stress about device durability while trying to otherwise rally (at the beach, for instance). And the version with a built-in data connection and 32GB of storage satisfies the needs of anyone who reads a lot of comics or wants to travel without worrying about when they¡¯ll get a chance to download their next book.Amazon also sells covers for the Kindle Oasis, which connect like the one on the original version, adding relatively little in the way of bulk and protecting the display. These also double as stands for propping it up to read while you¡¯re doing something else, like eating in the cramped quarters of an airplane seat. But the Kindle works just as great with or without the cover, in my experience, so it¡¯s truly up to personal preference.In the end, when I asked Amazon for an updated Kindle this year, the new Oasis is basically exactly what I had in mind. It¡¯s still a bit pricey, but it¡¯s well worth it for any readers who love the experience, and want to make it better."
142,gadgets,"Independent watchmaker Defakto creates some stunning timepieces via its regular collection, but it has a new limited series that is particularly eye-catching. The new Defakto Stille Nacht is a collaboration with artist Friederike Bellman, and it uses a hand-painted star field to brighten and distinguish each watchface for the 50-piece limited edition run.The Stille Nacht (¡®Silent Night,¡¯ in English) arrives just in time for the holidays, appropriately, and it offers no traditional time indices, but instead shows a dense surface of points that also feature lime so that they glow in the dark. The hands (or hand, if you prefer the single-hand configuration also available) aren¡¯t coated with lume, so the star field will stand out on its own when in dim lightning conditions.As mentioned, that star scape is hand painted, airbrushed to make each of the 50-piece series totally unique. The watch features a 40mm face, a matte finish night-blue backdrop for the dial, a sapphire crystal and a Swiss-made Ronda 712 Quartz movement. It retails for around $320 US after conversion from EUR, without import duties.The watch can also be custom-built for either right- or left-handed individuals, and features a thin, 6.6mm case. It¡¯s a visually stunning piece and a good deal for a one-of-a-kind watch, so definitely take a look if you¡¯re a watch fan, or know one and are looking for a unique holiday gift to leave in their stocking."
143,gadgets,"A German regulator has banned domestic sales of children¡¯s smartwatches that have a listening function ? warning that parents have been using the devices to secretly eavesdrop on teachers at their kids¡¯ school.In an announcement on Friday, the Federal Network Agency telecoms watchdog said it had already taken action against some online sellers.?The target group for the smartwatches are children between the ages of 5 and 12 years.¡°Via an app, parents can use such children¡¯s watches to listen unnoticed to the child¡¯s environment and they are to be regarded as an unauthorized transmitting system,¡± said Jochen Homann, president of the Federal Network Agency in a statement. ¡°According to our research, parents¡¯ watches are also used to listen to teachers in the classroom.¡±Back in February, the same federal agency banned sales of an Internet connected doll ? called My Friend Cayla ? in the country where it¡¯s illegal to manufacture, sell or possess surveillance devices disguised as another object.On Friday the agency warned there are a large number of providers in the German market that are offering smartwatches for children which contain a listening function, often referred to as a ¡°baby monitor¡± or ¡°monitor function¡± in the companion app.The app owner is able to silently call the device via such functions and listen unnoticed to the conversations of the watch wearer and others in their vicinity ? an act of covert surveillance that is illegal in Germany.The agency has instructed parents to destroy any devices they have bought, and asked schools to be on the look out for smartwatches being used by children ? and to request destruction of listening devices they identify.The?Federal Network Agency is not the only European body concerned about risks posed by children¡¯s connected toys, nor specifically by kids smartwatches. Last month the Norwegian Consumer Council put out a report about children¡¯s smartwatches, raising concerns about security flaws, privacy concerns,?and risks posed by what they described as unreliable features.While this month a UK consumer rights group also raised concerns about poorly secured IoT toys which it said could enable strangers to talk to children. The group also called for devices with known security flaws to be banned from sale.The latest ban may increase pressure for the European Commission to consider whether European Union-wide regulation is needed for Internet connected toys. Back in February, the commissioner for justice, consumers and gender equality, expressed concern, telling the?BBC: ¡°I¡¯m worried about the impact of connected dolls on children¡¯s privacy and safety.¡±"
144,gadgets,
145,gadgets,"Watchmaker Romain-Jerome has announced a new Batman-themed watch that looks like something Bruce Wayne would wear to the club. The watch, which is based on R-J¡¯s Skylab design, features a meticulous reproduction of a map of Gotham City cut into the rear sapphire glass and a glowing Bat Signal that lights up in the dark and/or in times of danger.R-J is famous for making high-end watches with a pop culture slant. Their previous work, including Pokemon and Mario watches, melds a certain Swiss aesthetic with cute cartoons. The watches stand out because of the skeletonized movements and uniquely styled cases.The watch is limited to 75 pieces and costs a $19,500 ? not much dosh for Bruce Wayne but a pretty penny for the average collector. R-J makes other Batman themed watches including the DNA, a denser, more Dark-Knight-style timepiece.Whether you¡¯re Ra¡¯s al Ghul or just want to be cool, this R-J timepiece will definitely turn that frown upside¡¦ down."
146,gadgets,"Tortuga Logic has raised $2 million in seed funding from Eclipse Ventures to help in their effort to maintain chip-level system security. Based in Palo Alto, the company plans to use the cash to build products that will find ¡°lurking vulnerabilities¡± on computer hardware.The founders, Dr. Jason Oberg, Dr. Jonathan Valamehr, Professor Ryan Kastner of UC San Diego, and Professor Tim Sherwood of UC Santa Barbara, have decades of experience in system security and received a grant from the National Science Foundation for initial commercialization.¡°There is an enormous amount of software-based cybersecurity companies in the world but with the advent of autonomous vehicles, growing complexity of mobile devices, and trust issues in the supply chain for military applications there is a gaping hole in how the industry approaches cybersecurity?specifically the hardware,¡± said Oberg.Think of the software like the dust sensor on a high end DSLR camera. The system can sense and manage faults on the hardware and prevent software from exploiting hardware holes.¡°Hardware vulnerabilities have been successfully exploited to completely compromise a modern computing system,¡± said Oberg. ¡°Rectifying a security vulnerability that has already been shipped or worse, has been exploited, can cost exorbitant amounts of money to resolve. Unlike software, hardware cannot be patched and in many cases requires a more expensive solution such as a recall.¡±The team saw that security was an ¡°afterthought¡± and by patching the most dangerous holes they are able to improve system security considerably.The company makes and sells ¡°a suite of hardware design tools to identify security vulnerabilities throughout the design of a semiconductor¡± and already have customers in aerospace and defense.¡°When it comes to cybersecurity companies, the key differentiation between us and other players is that we focus on the underlying chips rather than focusing on software,¡± said Oberg. ¡°When it comes to internal teams at large companies creating their own teams to solve this problem, we have special technology that allows us to automate the process of finding security vulnerabilities, whereas most internal teams do not have any automation.¡±"
147,gadgets,"Digital art technology company Meural has raised a $5 million Series A round of funding, led by Corigin Ventures and with participation from Netgear, Resolute Venture Partners and assorted angels. The $5 million in fresh funds accompanies the news that Meural will now be distributing its Canvas in retail stores across the U.S., Canada, the U.K., Germany, France and the Netherlands.The retailers across these countries represent a combined 137 brick-and-mortar stores, and include Best Buy Canada, Lowe¡¯s Smart Home locations, Micro Center, Selfridges and more. Meural¡¯s second-generation Canvas digital art frame, with its 27-inch HD display tuned to resemble actual canvas as closely as possible, will be on sale at each of these locations in time for the holiday shopping season.Meural¡¯s new funding brings its total raised to $9 million to date; its last round from April 2016 for $3 million in seed funding was also led by Corigin Ventures. The goal with its new war chest is to help get Meural in front of more people in person, something it believes will be key to expanding the product to more mainstream consumer adoption."
148,gadgets,"Apple has released a brand new ad for the iPad Pro. It features a young girl and a rose gold iPad Pro running iOS 11. And Apple¡¯s pitch is quite clear here ? the iPad is the future of computers. The company even thinks there will be a time when a young person doesn¡¯t know what ¡°computer¡± means.There¡¯s this meme that keeps coming back on Twitter. A young person discovers a floppy disk and calls it the save icon. Apple is using the same idea with this ad. When the mum asks her daughter what she is doing on her computer, she answers ¡°what¡¯s a computer?¡±The character is never sitting at a desk. She¡¯s always on the move, always using her iPad. It can be outside in the garden, in the bus, at a coffee shop or sitting at the top of a tree.She¡¯s using FaceTime and drawing on a screenshot using an Apple Pencil. She browses her photos, then drags and drops a photo into an iMessage conversation while FaceTiming. This is a good example of iOS 11¡¯s new multitasking capabilities.She types some text in Word, takes a photo, draws, illustrates handwritten notes with photos and reads a comic book. It¡¯s clear that Apple wants you to realize that you can create stuff from an iPad.It isn¡¯t just a media consumption device. Apple isn¡¯t just selling a device. The company is selling a new spontaneous lifestyle."
149,gadgets,"Apple has made iOS 11.1.2 available, the second minor point release it¡¯s put out in as many weeks. This one is specifically designed to address a bug where the iPhone X could become temporarily unresponsive to touch input when moving from warm weather to dramatically colder temperatures ? like venturing outside in winter in Canada, for instance.The update is also said to address an issue where Live Photos and videos captured on the iPhone X might show some visual distortion. It¡¯s available now, and should show up if you go to the update section of your phone¡¯s Settings app.Users had reported issues with missing touch event detection on the iPhone X when it was carried outside in temperatures of around 50 degrees Fahrenheit or lower. Typically, this would mean selectively missed touch input, so that typing was either difficult or impossible, or attempt to open apps or tap on other interface elements appears to just not work.The OLED display on the iPhone X required a complete ground-up redesign of the touch input system on the device, and some speculate that Apple simply needed to adjust its calibration for dealing with temperature variance sensitivities. Whatever the cause, Apple made good on its promise to address it via software update with a speedy release, so check it out and let us know if it¡¯s fixed your issues."
150,gadgets,"Microsoft¡¯s Surface Book 2 is the most powerful mobile Surface device yet. It easily blows away the Surface Pro, Surface Laptop and, of course, the old Surface Book. It¡¯s also one of the odder devices in the lineup, though. It¡¯s not just a Surface Pro with a rigid keyboard. It¡¯s a relatively heavy base with a powerful processor and graphics card and a big battery ? and it has a surprisingly light removable screen that turns it into a tablet and that features a less powerful processor and graphics chip.Microsoft shipped me a top-of-the-line 15-inch Surface Book 2 review unit with the latest Intel Core i7-8650U CPU clocked at 1.9 GHz, a discrete Nvidia 1060 GPU with 6GB of RAM, 16GB of memory and a terabyte SSD. That¡¯s $3,299 worth of Surface Book, though at the low-end, you can also get a 13-inch machine for $1,499 with an i5 processor, 8GB of RAM and an integrated Intel GPU. In between, there are a number of other 15-inch models with Nvidia 1050 GPUs and varying numbers for RAM and disk space.There surely a world of difference between the performance of these low-end and high-end machines, so you get what you pay for. But Microsoft¡¯s message here is pretty clear: the Surface Book 2 is basically a mobile workstation for those who want to edit videos and photos, play games on the road or just need a really powerful mobile machine to crunch numbers or compile a Linux kernel or two. It¡¯s Microsoft¡¯s challenger to the MacBook Pro and it¡¯s not shying away from the comparison.I¡¯ve only had the Surface Book 2 on my desk for just over 24 hours, so this isn¡¯t a definitive review (I have barely been able to run the battery down once in that time, after all). We¡¯ll do that in a week or so, after I¡¯ve had some more real-world experience with it.Even after a short time with the new Surface Book, I¡¯ve come away impressed (anything else at this price would be quite a disappointment, of course).We can argue about its design ? that rounded hinge that leaves quite a gap even when the laptop is closed wasn¡¯t everyone¡¯s cup of tea when the first version launched and while Microsoft has tweaked the hinge, the gap is still as prominent as ever. You may even call it ugly. But it sure makes it stand out in this crowded laptop market.What you can¡¯t argue about, though, is the overall quality of the build. The base is a solid piece of metal. The tablet/screen is securely attached to it (and the keyboard has a key that releases it from its base). The large chiclet keyboard has enough travel and gives you a good indication that you¡¯ve pressed a button, making it quite comfortable to type on.The touch-sensitive screen is bright and at a resolution of 3240¡¿2160, you¡¯re getting a higher pixel density than on the MacBook Pro. Thankfully, Microsoft and the software developers in its ecosystem have fixed most of Windows 10¡¯s issues with high-density displays, so you can actually now enjoy the experience. The screen may just be a bit too glossy for some (too many laptop screens these days are), but it¡¯s winter in Oregon and we won¡¯t see the sun until next year, so I haven¡¯t been able to test that.Let¡¯s talk about the key feature of the Surface Book 2 for a moment: the detachable screen. It¡¯s surprisingly light, especially when you consider that it¡¯s a 15-inch tablet with a promised five-hour battery life. But is it more than just a novelty? Microsoft argues that you can detach it and use it as a tablet, fold it around to go into ¡°studio mode¡± for comfortable sketching, or detach the screen, turn it around, re-attach it for mobile presentation.Some of these feel like niche use cases and I can¡¯t quite see myself doing any of this on a regular basis but that¡¯s probably a personal thing. I¡¯d be quite happy with the Surface Book 2 if the screen didn¡¯t detach, too (though at a lower price).The power of the dedicated GPU should make for a pretty good gaming experience (though not at full resolution and the highest settings ? it¡¯s not a 1080, after all. We¡¯ll run some benchmarks in the next few days.Oh ? and if you¡¯re worried about having to use dongles for this laptop, don¡¯t worry. It comes with a USB-C port, two regular USB-A ports, an SD-card slot and the usual Surface connector for charging and attaching the Surface Dock if you have one. And there¡¯s a headphone jack, too. There¡¯s no Mini DisplayPort like in the first-gen model, but you can connect up to two 4K monitors at 30Hz or a single 4k monitor at 60Hz via the USB-C port ? or via a Surface Dock, of course. You can¡¯t drive four screen by using both the USB-C and Surface Dock simultaneously, though.What about the negatives? The fan, especially in the screen, tends to kick in a bit too often. It¡¯s quiet but noticeable, even when the CPU load isn¡¯t all that high. The screen can also get a bit warmer than I¡¯d like. It¡¯s also heavy. At 4.2 lbs, you¡¯re not going to have to double-check that it¡¯s in your backpack. And there¡¯s the design with its odd hinge ? but I already mentioned that.Unlike the first-gen Surface Book, this one doesn¡¯t seem to suffer from the regular blue screens of death and other issues that buyers of its predecessor had to deal with. I hope that remains true as I continue to use it.Microsoft is clearly making a play for disgruntled MacBook users by throwing in a three-month subscription to Adobe¡¯s Creative Cloud Photography plan for the next two months, talking up how well Autodesk Maya and other apps work on the Surface Book 2, and ? most importantly ? by simply making this a high performance machine.So will the Surface Book 2 get MacBook Pro users to switch? That probably depends on how much you love/hate Windows 10, but it strikes me as a good ? and far more powerful ? alternative to Apple¡¯s current mobile offerings. And it¡¯s copious amount of power that sets it apart from the masses (plus its detachable screen, but I just don¡¯t know how big a selling point that¡¯ll be for potential users).The new Surface Books are available for pre-order now and will start shipping tomorrow."
